Size,Location,Year of Construction,Number of Rooms,Garden Size,Urban,House Price
289.85629965477494,0,1983,9,924.2558983712449,0,960054.1971559344
404.42763201944933,1,1977,4,385.6203331744494,1,580896.336018308
201.1975631730196,2,1955,9,599.8576626832311,0,779244.8219232073
508.46720003787595,0,1967,10,722.2155801198127,1,1140456.1300210988
132.8673069303871,1,2006,4,113.10205920599041,0,349759.34789452667
684.2215215133405,3,1985,8,211.58656012072163,1,833279.8596283034
623.3368921093254,1,1977,9,602.5384475134238,0,1114379.285072226
617.6205326308077,1,1981,3,938.7702722766716,1,1052960.656400337
513.9024655351785,1,1964,6,425.86230070468395,0,764770.0380197673
759.2763440764116,3,1962,3,155.72787908968883,1,562033.2905767498
435.75895374291025,2,1994,5,964.5404967661158,1,969431.8802838849
733.655278473231,1,1993,8,391.5227423595093,0,976733.2045083679
197.48497630728866,0,2008,4,883.5075532725649,1,595671.2978715274
186.63255840880248,3,1975,7,854.4434618174981,0,752963.3431669658
441.956739603256,3,1985,7,800.3618554156357,0,994665.6348616645
417.2941197149395,2,1958,5,973.8735736368119,0,946212.5521969337
995.2462185116934,3,2000,7,951.4504168504823,0,1716344.2059112317
884.887267652099,0,2007,10,531.5799022336662,1,1302056.3413770285
283.70983511731015,1,1993,6,380.299291423745,1,607718.6711611794
945.5316851920078,1,1963,8,860.5672797102466,0,1593789.7645478593
705.9392416791476,3,1969,3,209.28747476837316,0,581080.0127658845
639.1349067776323,2,2006,8,752.261941997445,1,1200966.8417419472
755.7995852807891,3,1998,8,556.0245282933355,1,1157138.7845720642
110.2571495677955,0,1995,7,122.23691566412501,1,492583.0682034613
721.4966489054686,0,1962,9,221.52568571759488,0,870924.1787057016
843.3804146474549,3,2009,8,923.9767793085931,1,1569834.727224404
119.54782722505172,2,1964,5,239.78597191051168,0,434695.1219240149
578.4710764785383,1,1952,6,392.62075975775855,0,781605.3900491919
876.562006391219,0,2006,7,801.7968049648688,1,1407264.897620987
937.8368206275815,1,1992,3,108.81889381227091,0,551134.6105293798
261.00319234814606,2,1989,8,513.9400708005694,0,747919.9768047619
280.75981922364457,3,2002,7,123.84045356060948,1,578905.6204120748
317.4123804159731,0,1983,10,519.7990862860302,0,872774.419887027
819.6270271426704,1,1998,4,389.44055578493646,0,822609.0852890299
751.8932649746715,1,2000,3,496.0903722853832,0,822296.3092973197
534.5727695988837,2,2004,8,540.7368560541335,1,966584.180273959
666.02689364723,3,1968,8,174.1446080974652,1,796572.3271562249
135.91468352662747,1,2001,3,734.6923237537851,0,447846.44112101203
869.4870288125995,0,1980,7,673.3486409158819,1,1277576.534870937
787.5783481125907,2,1957,10,327.1675661933725,1,1068157.6800328977
149.83550250208248,0,1962,4,827.2267009451983,1,530997.7725891391
366.8103738832649,3,2001,7,378.67410848684244,0,720839.6408574604
395.41655578116536,0,1963,7,168.51948299028533,0,603591.0441774703
879.537948598009,2,1964,4,981.376797814848,0,1448264.8850581124
723.8101451918405,1,1970,3,523.3414906103376,1,831639.2691725811
871.2472314863952,1,2009,3,978.5252920834474,1,1378793.3346724957
238.1974608130582,2,1969,8,256.6313155958449,1,649915.7265787267
643.041223674836,2,1996,7,776.3458239412739,1,1173121.7734717056
376.94232217100244,3,1990,4,520.9275572522072,1,650130.2508793209
358.981225302934,3,1991,6,873.1572986523674,1,899426.2581712814
953.9395288200966,1,1963,4,179.95361019070486,0,681632.702864532
549.1184226111382,0,1958,10,379.9288087167622,0,949630.3873962526
115.62219176379277,0,1968,5,784.2826717116513,0,531512.4385463839
110.80243957637043,0,1951,3,292.426717209753,1,326560.9858587551
507.0792135476068,2,1964,4,284.1980359175605,1,589130.1688551604
863.3151382441303,1,1991,6,623.3107076166581,1,1181791.0399126122
182.68377968801565,2,1954,10,897.9196511849345,0,898582.6744051804
762.2122644646585,2,1960,10,251.13147798775395,1,989326.2208069322
348.3179284469255,1,1984,6,354.8026740628168,1,634669.6194106094
461.0376390503124,2,2006,7,110.31690185904259,0,613718.4852673521
866.9066701630427,1,1988,3,862.2680026226723,0,1257793.204399072
387.3222072003635,2,2004,10,733.390808873271,1,1050991.4510595854
809.6615106596832,0,1988,8,998.2507186018672,1,1571053.9384479476
839.6873270016063,3,2005,4,648.1634366361205,1,1103632.7313654872
701.2225580541256,3,1984,10,868.5721161775464,0,1462625.9133166138
913.7044235504746,1,2005,9,906.5479191421995,0,1656379.610813721
708.81288978731,1,1971,5,594.1722570788968,1,979514.9757190541
829.2548325958295,1,1959,9,496.44277482472324,0,1181567.1609429754
239.07824897817363,1,1987,9,281.31906433727295,0,693485.0201081818
756.9036083921859,2,2010,5,299.7591146537713,1,773514.5149177113
662.8883839109387,2,1952,9,691.3920129752781,1,1227744.201855382
105.7398961755486,2,1970,7,852.6808326696317,0,655353.5583551753
993.8807763201536,3,1968,9,324.2772697145173,1,1137081.0338804934
415.00405327197234,0,1955,3,721.6933192663861,0,693248.2173867828
156.48628340211553,2,1965,10,803.7374882409059,0,846647.907581887
251.27605667820276,1,1976,7,653.2848745933028,1,735349.2046743085
326.67412303382264,2,1996,10,869.2257836063959,0,1047021.0429866281
417.9112385946959,3,1968,7,412.1258089157195,1,774591.4946327688
736.4782137753629,0,1998,3,459.2004102030454,1,777376.9478528867
801.6060908521216,1,2002,7,976.7167138837863,0,1493359.2692759063
994.731173338772,3,1997,4,646.419131698404,0,1229158.987708979
256.7552764655696,2,1952,5,119.41741481411677,0,451371.25775864813
358.22651802049023,1,1983,7,726.6557722200128,1,861001.38109871
895.2037295290511,2,1963,3,742.5573873962785,0,1178166.1687443354
795.0786865889775,0,1972,5,164.5334771230372,0,649223.6659402284
933.2962519082386,3,1965,8,734.0469362336624,1,1476998.3996646586
891.2871834653481,1,1979,4,575.7473712656711,1,1056456.4409435855
447.2002661909653,0,1956,8,780.0553845146345,0,1007316.9132626749
958.0276112896577,3,1968,8,111.29108581075742,1,841658.0649177221
841.2352444124747,0,1980,3,402.54113030929096,0,788834.6395146978
916.8803795128715,3,1973,5,554.9446854410864,0,1121611.1684558843
612.1407729220537,3,1988,5,904.0272441736117,1,1144183.7849370018
743.5660429692501,2,1978,3,843.7513390952253,1,1126671.6091055544
902.6449914604867,3,2007,8,769.7559884200738,0,1476940.0999856708
588.8262027789209,3,1959,5,227.01987729348136,1,650839.4638460162
222.25241235844123,3,1961,6,292.68158603622186,0,558468.5660741029
804.6450530888793,0,1976,3,942.2534250889586,0,1254871.2703374643
572.9854370889208,3,2002,5,177.0758759945968,0,604654.4085858624
115.48722356121269,0,1978,6,660.8009737863658,0,555348.8432515346
976.6400501198467,0,2007,10,485.55007150261486,1,1320540.8015638404
215.92897940046282,3,1992,4,171.94520074413202,0,417399.3027289189
956.0836027090609,3,1985,8,343.69477756176616,1,1086866.8573270864
902.7220849813282,0,1959,6,610.9334045612608,1,1191983.8404081482
573.1135770599246,2,2004,10,781.3417657049137,0,1252929.8008855006
117.51284851350349,2,1961,8,731.4385447347895,0,690772.4523326092
186.82272188920348,2,1968,5,705.3821667343773,1,604122.847602198
392.3117421322324,2,1978,3,971.5727438359695,0,816311.7168471916
529.5329440034626,2,1987,9,638.267298921401,0,1070686.2818523815
904.0096806926965,3,1993,4,615.673500016606,0,1121507.8727832334
442.1208723940783,3,1993,6,876.7338536109424,1,990932.3259934247
817.3760987363409,0,1961,9,310.87213065477926,1,999671.2714316437
124.7380133310125,1,1991,7,216.81715330393763,0,522439.3450627033
567.7807416559461,3,1970,6,822.999095562773,0,1085715.4365719447
197.00599735088537,0,2007,3,371.670197093895,1,393064.23275610444
911.0865244850454,0,1992,3,449.6712004342342,0,878308.1962765092
616.4710181558938,3,1999,7,598.252532533951,1,1030219.2847763711
291.95474031537617,2,1951,3,957.4507085679203,0,690547.4754593116
591.5990465554378,3,1968,8,590.3257741326643,1,1055960.6243220677
705.0805048106947,1,1965,10,229.2798460479519,0,930218.672614583
360.8319795543583,2,1992,5,988.3437670270649,0,887323.5660840281
492.66629936830566,0,1981,4,278.80877328364585,0,554919.0529220706
160.9604549543294,2,2007,3,500.8806014075866,1,425260.194735367
776.7722260516917,0,1995,10,146.01823102708596,0,879593.588772071
613.0857718699476,1,1972,8,284.7832748045364,0,828675.2090305418
991.0175468570824,2,1991,8,530.5932712734013,1,1298596.8143798353
936.9830039181808,3,2010,7,558.2560999893495,1,1245476.9010469492
724.4961325521112,2,1996,10,145.0198688959984,0,879255.8370947874
698.494877179402,3,1978,6,614.4011513369293,1,1059588.5640980848
522.1362066231467,2,1978,3,802.9200928567492,1,869487.0347481329
320.0464024015838,3,1997,3,105.54093041222468,1,383492.12259230006
531.5602281923601,2,1989,5,217.2869790652964,0,604296.9674228508
221.50760922654547,1,2006,10,677.8837355571843,0,860778.0224352721
879.4849737196254,3,1992,8,678.5483127139494,1,1372200.0308710865
793.11969717904,1,2000,4,793.1547149665871,0,1167224.4466103762
767.0968201201594,0,2007,7,791.2957745055379,1,1287602.829333546
614.181629178842,0,1959,6,460.972265159274,1,849166.0126441388
350.8675109870494,1,1973,6,269.61677442003815,0,591968.6415985343
917.348482813357,0,1956,10,860.819057689413,0,1655848.8875528034
975.3697048063494,2,1989,4,593.0759144588512,0,1144848.5974015757
222.63933065642283,0,1960,10,979.0679728840328,0,950569.6838493936
356.3747468332038,0,1959,5,398.86867556624316,0,592905.1266836699
718.6481882852365,3,1952,4,902.6415320545849,0,1202818.4420553092
734.9014794642366,0,2000,4,443.04337482429423,1,813359.0208353979
528.6882964436096,0,1983,10,723.1317098086312,1,1160408.1919960363
408.63740994946164,3,1964,4,387.307607544344,0,599039.2217068793
771.8217358528395,2,1979,10,854.0665969036946,1,1520654.36751518
519.6874413119733,1,1960,6,139.11815480772182,0,590311.3158418727
663.183741377611,3,2006,3,166.4595619208605,1,534803.9750272852
697.8961375366002,0,1950,5,285.76499357861275,1,713372.6459784852
601.8024842966133,0,1990,3,196.1585026797325,1,504285.86857710744
457.8026998934229,2,1982,6,421.28141522226394,1,743266.9910161776
539.978309418889,0,1972,10,832.8197717629439,0,1235344.1611477227
385.843067367827,3,1960,3,557.8111660293431,1,623202.5590577975
625.574143877076,2,1957,3,524.2077147440014,0,764110.5330735449
297.34561346818657,3,2009,9,275.8139793275835,1,744488.7118228442
964.5281523587909,1,1971,7,226.1400093856259,1,894023.886937174
449.01283811457944,2,1990,10,360.1915569379228,0,900077.4188059662
193.60169041378214,1,1997,7,868.5086706787148,1,748051.9405612781
736.0079765879987,1,1992,9,204.91612365960805,1,878566.6231254224
126.19915239150419,1,1994,7,401.51870610370656,0,564599.4274951303
175.40809310503928,3,1970,3,716.6920479838456,1,507772.2514968001
550.9885459670352,1,1999,10,604.7333567183932,1,1112151.428176428
552.6628934132268,0,1988,10,705.2559840480388,1,1170927.7062928078
343.61259901962785,1,1966,6,275.9075496685664,0,590833.2725557501
974.511257708824,1,1967,4,677.265067576801,1,1229879.1028563788
181.10129396443463,0,1973,7,408.82248511077086,0,591420.6471834478
686.4609326632391,1,2006,3,885.914889829842,0,1082405.6651916134
649.7457537493578,0,1989,3,476.2773796263537,1,733503.1434604074
967.9120475215371,2,2003,9,674.8128592523644,1,1485313.77912138
739.3402575778384,1,1982,6,107.87130251045039,1,646737.4294351969
388.28570634286444,1,1996,9,805.1271867397081,0,1021752.0234371319
106.74841821670071,1,1989,7,918.3086843146574,0,659977.9825768342
449.67210639245496,1,1999,9,256.99423497267435,0,782401.4166956875
944.5089707403392,0,1950,9,649.8502587379263,1,1418469.952938361
702.8066038693581,0,1964,3,658.107444594446,1,914966.5772782161
374.92635934140816,2,1953,8,565.9916195322121,0,853052.2538397477
125.19067068539977,2,1955,8,776.3400494623821,0,707383.0608901273
114.67944448820089,2,2004,7,125.7445235248,0,507377.60834975966
784.0703791248624,2,1987,5,774.8668806654904,1,1209586.8504303289
756.3099486244623,1,1961,4,524.3891690273749,0,900484.2758999632
277.2404146061142,2,1951,8,346.2966583938543,1,699918.3815050218
289.9540897375891,3,1953,10,204.23430412478348,0,757930.3163288496
233.82309343114412,1,2009,6,396.22111909260093,1,581975.4827103504
941.6727253520185,3,1956,8,709.9878911791488,0,1453221.870838933
773.9091579731984,3,1984,4,101.94591310427964,1,572030.4995972532
769.7141498209824,0,2009,4,334.9535090450127,0,735147.3572077827
911.6094891800293,3,1991,3,656.4798976806314,1,1123871.3391944207
982.9739549594084,1,1977,10,615.0628734772016,1,1476397.1507443804
689.636363646875,1,1968,9,933.7263440714935,1,1434867.7170837072
609.7049396316521,0,1959,10,744.2993059937403,0,1244085.6441024386
580.8819244425655,1,1991,10,547.9512632035423,1,1098578.795681235
247.97298450633062,2,2009,10,348.0073109319669,1,784786.7496390891
938.0123656662181,3,1986,3,948.5985436406276,0,1444455.4910854641
312.5238442289763,1,1963,8,179.99168363814076,1,642236.5976586064
681.5098813914827,1,2000,9,969.9529314206167,0,1447509.2951394331
801.6855324830392,0,1974,10,321.27610441272276,1,1052711.7220008017
613.5507803670534,1,1989,8,545.0581469885835,0,1014567.420534733
705.1762386732233,1,1996,3,510.78234797391394,1,807500.7608553717
240.3012501829865,3,1957,3,173.6200355514153,0,375766.41048070084
194.066500957149,3,1975,9,817.8984760193742,0,850495.5297811662
164.97887518528927,2,1963,6,294.67247481999664,0,519511.55953785084
905.9514234684676,2,1980,8,202.20480551022,0,900215.5487809519
417.67599609636113,1,1956,10,492.87872698086477,1,945044.4904792405
162.43729893922344,3,2000,10,745.7156765862698,1,853683.1691835814
570.7700562461035,2,1958,8,939.2076733857078,0,1255600.740270167
637.3938711875365,2,1991,3,597.8441409970716,1,833816.1567776692
854.2664091863835,1,2001,8,853.6266123846,1,1494817.629558209
271.1367392906874,1,1976,6,278.87460876676755,1,563206.5075698169
129.4688424280793,0,1960,4,446.4574318416211,1,422401.26385050017
953.1724452033145,0,1984,8,611.9956123647744,0,1331920.2089278412
702.4879099111303,3,2003,3,368.9532469655534,1,712199.6682068271
105.98532346401181,1,1975,10,600.6523264081503,1,749803.692732239
884.6446315092267,0,1954,7,136.32594924608338,0,754554.3575624464
128.6929449669784,0,1997,9,774.8057225237364,0,742341.9032450184
817.3252424824802,0,1960,9,769.3995701540259,0,1414540.211909396
658.1325274541188,1,1963,6,916.3686607104075,1,1233284.9662750033
412.0050590462685,1,1980,7,836.6910194679252,1,967581.36928459
252.15877247800248,3,1981,9,132.84596718611994,1,674596.7596316289
158.0454332707776,0,1984,5,293.96062354135694,0,447377.93508442916
634.3603454533743,1,1988,9,359.03626019828096,0,944321.771421201
144.18197426125485,0,1973,7,683.9726627474179,1,641483.5745128504
950.4726047561613,3,1999,10,761.5430911985601,0,1617946.6236194011
369.6428102269658,1,1994,10,534.3410716358235,1,931839.4055544587
799.2418919844318,3,1984,7,995.0773828817465,0,1529707.9434412646
361.0428822196783,1,2006,10,988.6905360509086,0,1127964.3849755095
283.91523649846977,2,1966,9,772.6408508849621,0,913695.0058566041
925.7003597493335,0,1972,8,121.11549740904799,0,805736.0106778236
857.8212603981285,2,1975,5,853.9768607624561,0,1352094.9160966368
625.0641161912649,3,1961,9,479.46976488226977,0,1046651.9435739678
679.9720187569427,3,1957,3,584.8863018368473,1,867743.3718771833
738.0537021422089,3,2007,6,645.3556935977864,1,1115891.7071292212
904.7996335288923,1,2002,3,452.6184673390239,0,885278.2659118515
528.8432093976037,2,1954,4,880.7058194868157,1,973713.6095399045
539.0996937790476,0,1978,5,868.2637950515091,0,1004586.8707917131
465.88494143650047,1,1975,3,654.2113214524531,1,718604.1894990292
326.8178462667459,1,1986,7,218.1269767275587,1,614535.8660603169
508.6363935994864,2,1991,10,765.7594479047455,0,1180849.345879389
316.4994155738393,1,1960,5,828.4413253082222,1,762585.5985034569
909.6919987510943,2,2005,8,374.0975952111073,0,1073458.1493461023
151.9815101348124,2,1969,8,554.9883703505802,1,685037.5572062199
113.68189758370696,3,2008,4,821.3000747666857,0,515956.4223264868
526.6979577118336,0,1971,3,457.46719774087836,0,632519.295483462
631.8996567018837,0,2004,10,479.33986273113914,1,1076592.3136726571
970.7778293342208,0,1973,7,716.2928850677051,0,1406953.701078944
501.096370056983,1,1981,6,295.28753675910355,0,679013.0232238708
518.1589279210184,1,1979,10,514.5598311843137,1,1030795.993926659
814.3245327133995,2,1995,8,475.53576253945596,1,1117423.6244983287
741.8077827500886,1,2003,10,148.81876667441682,0,877748.7339382257
803.5253899768404,2,1982,8,934.979962863362,1,1525879.1406940653
316.40372539216236,1,1993,6,308.8224461106223,1,597123.8511955473
588.8570481869299,2,1970,5,951.756817087149,1,1139986.9812952306
585.066153390519,1,1966,8,646.0388417537295,0,1061926.1161264186
612.3133394294014,1,1951,8,233.75962723369426,0,789799.4801612508
817.6532950008485,3,1954,8,604.2365365384425,1,1247689.9783473685
454.6073254371546,0,2003,5,574.455276173715,0,749367.56900583
307.4275998328342,3,1980,8,703.2114046082258,0,869956.8397954075
539.3544323556689,3,1979,6,155.00777761703281,1,635324.626185129
260.08465170487125,2,1996,3,930.1317482815223,1,650878.6400705253
106.48812173662353,0,1990,9,589.6319325119769,0,682851.4865276804
101.46827292686393,1,1959,10,690.2500193290017,1,762914.830857842
466.6390801358711,2,1983,5,940.4675535202866,0,986905.3819453089
485.51824794324125,3,1951,7,835.5612957522025,1,1062488.6670512375
294.63381257106005,3,1975,8,674.0733501154853,1,852327.0181672839
636.327189121919,0,1966,6,891.5592620501072,0,1176099.3977145138
502.73878858593827,0,1976,4,837.4146610318412,0,896424.4360036098
488.5056288042617,0,1983,5,244.59017895427868,1,588845.5579686436
990.8791393240277,3,1959,5,475.8741846246086,1,1096004.2967561744
979.6072494583163,1,1989,3,129.3499602842776,0,586529.6185693517
768.8419658370976,0,1977,8,473.51951320373695,1,1066091.9606072118
290.20683175575954,3,2010,9,408.6243394282261,0,787108.6074728515
862.8002646296667,0,1956,8,281.23009831256013,1,943295.5729089435
650.511112226712,2,1990,6,955.3308686691933,0,1259026.6557706362
809.1504566603644,0,1976,6,192.83046055433852,1,736732.281084645
624.7863301986778,3,1978,4,194.36974257447383,0,587823.4303622462
489.01513697433063,1,1951,8,721.504440970078,0,1022620.3904775697
474.8400900744587,2,1971,8,622.107314447463,0,964476.2699701565
966.791835284753,0,1966,3,284.4370622006386,1,743842.5105092208
925.5336370364604,2,1967,10,370.5032850353451,1,1187750.6264059364
998.8226118108365,2,1956,5,991.4603641165447,1,1656453.8620536127
721.335616574321,3,1991,3,153.3119975290397,1,547065.0531245553
728.1012130179712,2,1995,10,116.91887501782912,1,862972.0247822783
944.7833986769333,1,1967,10,916.9471529278701,1,1759765.5432848523
319.75958868907014,0,1991,3,154.66232341048797,0,368607.3692122685
480.087446758144,3,1955,10,149.91127564501215,1,811045.56237277
225.57073736490852,0,1983,10,776.5758546073597,0,889347.4745059059
100.51931280844735,2,1954,6,218.85915346221273,1,476596.18625417905
256.8184554588964,2,1994,4,927.5375602928998,0,691081.610989985
604.1691043721153,0,1991,9,538.4014559278919,1,1049784.154219026
938.1300494647834,3,1981,7,480.0152582541769,1,1167623.8874852792
142.953305939323,3,1991,9,553.8662943567751,1,739154.2071448728
878.1257798341636,3,2005,5,229.3384551975894,1,777603.1896264965
201.296878495371,0,1987,10,213.33394990799962,0,695561.3474348125
307.26948283384417,3,1996,10,368.8031172890118,0,833406.8979630241
370.6409280607408,0,1996,9,565.7855167858404,1,887709.608784836
713.2251463351133,1,1969,3,953.4943025864742,0,1168081.7684701814
506.8015689729764,2,1986,6,242.12048284079196,0,659567.4510687728
474.6894560722865,1,1989,3,323.0669313806882,1,535659.271686009
824.4503688888436,1,1956,10,693.9452469086015,1,1416833.5623144524
878.8417189105274,3,2002,4,314.051470438694,1,810325.260930806
906.9169068284374,3,1991,7,811.7427567120035,0,1474190.6634395767
827.5177087565868,3,1963,7,469.45684158095884,1,1080916.314554896
974.9858037787454,3,1951,5,721.5322330270249,1,1348259.0010364451
215.38667221531352,3,1956,9,576.9421029184462,1,800366.5477315133
998.2910304139955,0,1976,3,822.6878916581938,1,1350939.1971540411
897.1564495091828,0,1990,6,918.0080849765129,0,1489055.3900591878
715.3634741464847,0,1952,10,454.5454653418303,0,1107788.2775576857
761.802226250191,0,1962,5,587.3120239380607,1,1006076.9976795461
339.0245104678841,0,1973,8,867.7062229057652,1,946085.5086288389
601.7012819701606,2,1996,8,212.22485370900648,0,781615.6467742122
275.94114701740386,0,1970,4,873.8890995842003,0,673666.3432796333
773.1724663739858,3,2000,6,499.38488729643905,0,1013578.4293060136
865.4802117534949,0,1991,5,920.0235411013525,1,1410075.107082068
220.425354149334,2,1999,9,933.8913615911412,1,908155.8286999831
222.6534780990587,1,1953,4,797.1737435427998,1,604432.2688216079
582.8394116615268,0,1953,9,170.24026421220236,0,775131.9756694622
694.4282933755678,3,1987,6,576.0672106244078,1,1025646.608701064
844.377214486024,2,1968,7,923.3389165744145,0,1504658.9130957865
653.3277078675719,3,1954,3,464.74167324314016,1,755866.7484247016
788.1348455448167,0,1998,6,243.94479686032088,1,772772.3842281657
337.68161176048375,2,1994,6,644.9857992644739,0,759588.9626399032
427.0739600400365,0,1957,3,136.47958723615838,1,401818.77433052857
837.6173313402929,3,1967,7,137.2363607098807,1,776621.682582351
700.7559467280345,2,1999,9,598.7743348041907,1,1188774.561616665
272.90492429720075,0,1977,8,907.8623229305222,1,890069.7620574402
936.3625950269238,0,1999,5,417.6086250383125,1,968401.2947006635
994.4535151442452,3,1982,10,545.8915522933851,0,1425778.6530548367
600.9114565864555,2,1976,7,892.9841566363712,0,1208606.377285779
803.1935505396902,0,1964,8,244.74361454189537,1,882078.9468189948
956.9654667327476,1,1999,8,237.44234053366839,0,947174.5553562132
763.8318570972442,1,1963,9,914.9555503509962,0,1497377.4262058216
654.0143687187249,0,1960,6,711.1789009856194,1,1064507.619945868
312.2708694618353,3,1989,9,720.2855713287279,1,937061.3614869374
846.9133015957029,3,1975,4,211.21573152201745,1,697804.3482538708
326.25722567044716,2,1981,5,608.2239969796533,0,684508.623796794
570.564005091218,0,1993,3,700.2425041702973,1,829615.4373189678
580.15227277252,3,1971,10,688.689074932686,1,1215089.4078482043
618.9132557549027,3,1991,3,533.6592584085427,1,784007.424785691
811.1538826702728,0,1960,8,700.9281547011658,1,1300914.9671413556
374.1670764725993,1,1992,5,780.745064482029,0,794725.3365363808
904.6966653296238,1,1991,6,963.3164823037841,1,1557711.8514431114
813.8456191893473,2,1953,9,925.2121114906023,1,1577469.9620757028
342.97679014143614,1,1956,5,322.3004702983369,1,565262.9151273061
833.6183629270504,1,1992,7,416.20313886326267,0,1008951.3754401618
306.61809679479154,1,1966,9,396.795147000358,0,773080.2816809035
795.9830458584237,2,1981,9,719.1887728766001,0,1369107.4228491837
303.9221088043877,0,1951,3,925.797414895976,0,672458.0965333882
267.1301546806239,1,1972,8,110.82504545963144,0,594328.7554076
475.6490214396059,3,1992,8,434.98889435299986,1,873975.2079221241
984.6438277769697,1,1983,10,977.5225267154746,0,1865302.5655686904
346.2451239181196,2,1957,10,608.2972527406013,0,950928.5769784476
424.9394799162997,3,2006,5,959.417283805731,1,963887.0476393206
130.5539755216225,1,1952,4,150.4638898622061,1,362993.53870449733
603.1893725693571,3,1981,3,152.86816752306964,1,505055.41688876366
763.0321225908842,1,1975,5,533.6767557743926,0,965211.0185607624
110.11552257152427,3,2001,3,855.4180219519017,1,475842.90802647494
318.38156721861924,0,1959,9,613.1931795485697,0,860905.1837676138
319.13316106356535,3,1993,4,182.68233900250007,1,466231.0957768294
256.5596841650581,3,1983,4,814.9298029594,0,662382.7133338877
157.88242570261446,2,1987,7,524.8241386450022,0,626228.18886603
620.6087315166232,2,1987,10,225.7099438989461,0,901179.994786729
242.0201072684087,1,1952,4,597.5375881109169,1,555412.4515832646
684.6225328329341,1,2006,5,596.4208658737646,0,954629.5149921838
504.1345187544403,0,1987,3,291.0117854987392,0,517161.72205771896
983.702084337302,0,1993,10,960.5264338021273,0,1836123.501293224
915.825794067944,0,2001,3,638.7436543666196,0,1072579.628850248
589.1441395794507,3,2001,4,506.37228192397504,1,792901.7472525208
134.394112289972,3,1953,3,328.0243397812425,0,371566.93405317893
893.0194424582103,3,1986,9,470.12276096443867,1,1228476.0289008345
605.6808678008683,2,1973,6,772.7717809223508,0,1078304.124544816
283.91238005567635,2,1988,9,975.9274828815302,0,992161.9117708262
239.90604150497984,2,1958,3,833.0657726421448,0,588753.2001848639
587.0418982283948,3,2001,10,759.0370837982751,0,1262909.9688074447
604.7022826382588,0,1953,6,605.70878130303,1,944096.7687421666
236.13976087704575,3,1986,4,626.1055619458242,0,578013.4475984598
505.10418937835146,3,1977,9,544.2796511032932,0,1004386.0972603848
350.54252457653274,0,1963,3,366.5158477769687,1,480155.5440734413
120.20194548003461,1,1964,3,104.23201613951348,1,300433.26235006814
732.3378292803336,1,1979,6,233.77937958348477,1,749347.8796318992
894.1929325816852,3,2001,5,561.2728509360363,1,1115075.9050747585
761.1220899473232,1,2005,6,133.62455298514692,0,668301.9553607414
570.1412228570775,1,1978,4,148.6348497256352,0,514195.7980129805
447.789211560727,0,1998,9,954.9329900759102,0,1154838.7055641708
693.8301864101708,3,1992,7,219.31778176563702,1,792363.2042602716
222.08141723663695,1,1952,4,149.27521871931452,0,389441.90189364465
541.0598319586934,1,1978,5,797.0075967692416,0,970127.4702020456
946.0252414648548,2,1967,9,515.4407409660878,0,1294696.321244094
339.0000927387294,1,1988,4,949.8647343985546,0,784225.1925608632
104.9064075632636,0,1951,6,224.92476002971392,1,460123.0697473767
275.5301775345874,1,1977,4,945.1058741369042,1,714999.4804852705
503.2442298361367,3,1988,9,265.59787701910477,1,840298.6968838461
562.0997731924343,2,1981,3,896.8612808173502,1,971895.8845118851
748.9111626078749,3,1964,6,353.7376427964559,0,873245.5848238422
440.62415499734055,3,1989,8,366.3823668919446,0,808957.011819272
502.7694052617378,2,1989,8,804.1453658912249,0,1097387.5667983873
648.728436016223,3,2008,10,571.9903159242525,1,1187378.703923385
649.8825147842105,0,2010,6,807.2107614593116,1,1131482.186973469
885.4530499563464,1,2003,7,621.5374144297424,1,1248088.9865516108
913.0818684824906,0,2008,10,465.4911161263329,0,1250269.980276867
787.5579004572508,2,1985,10,188.24854431436336,1,946364.9673844628
337.61473944391514,1,1978,5,967.9449560357372,1,846690.6108574176
200.2231914018281,2,1958,8,292.6455362034103,0,636393.5853073414
362.77792054661643,1,1956,10,906.8101309374221,1,1098016.1153950938
598.6400006125677,3,1955,6,234.22977882046138,1,710227.6823691862
875.031569502506,2,1991,8,306.6742139745817,0,988990.2411201239
288.1136003282256,1,2005,10,191.97620517012132,0,731456.1827315994
107.31675455338583,0,1994,8,110.62979431254153,1,539405.9271992821
684.8260603049554,3,1975,6,935.8952956931904,0,1295008.2742995687
574.2372544659997,2,1952,9,125.27815064693436,1,766228.3767105157
531.7750137513681,2,1976,4,706.4132101981977,0,863091.1982281498
291.4810387712638,3,1994,8,517.9403413076218,1,787866.6897888129
259.90557271109776,0,2008,8,302.62126142531133,1,655529.5766839808
554.982015751898,0,1965,6,874.9998762506254,1,1081494.1307576164
115.07006635885672,2,1955,9,874.4001513605504,0,768625.8074155028
458.9745539413163,3,1972,10,763.1392243742712,1,1147860.3299469973
369.8310586526455,1,1960,6,409.22366834155997,0,665497.1169438453
581.051112415686,0,1950,7,787.0349889949621,1,1098581.788199069
873.5574894562601,1,2005,6,810.055011555934,1,1370643.677640555
170.66561083704926,3,1971,3,742.7228355726714,1,510518.6399897278
817.5505100845218,1,1958,10,827.4829497421872,1,1533368.0408787269
494.69363168143525,0,1982,9,964.5015065405488,0,1216138.1807383897
934.1699229205097,2,1967,10,731.1677895460895,0,1560140.4406182095
587.2650229071037,0,1962,10,262.33049261254826,1,897376.9583900173
